id	gene	ortho_gene	score
477008	AT1G60420.1	GRMZM2G048324_T01	1
477008	AT1G60420.1	GRMZM2G123776_T01	0.479
483616	AT1G60460.1	GRMZM2G439198_T01	1
475279	AT1G60490.1	GRMZM2G103721_T01	1
478605	AT1G60550.1	GRMZM2G060156_T01	1
475635	AT1G60560.1	GRMZM2G112003_T01	1
477346	AT1G60590.1	GRMZM2G037431_T01	1
480019	AT1G60600.1	GRMZM2G097283_T01	1
479143	AT1G60620.1	GRMZM2G025356_T01	1
484076	AT1G60660.1	GRMZM2G325026_T01	1
484076	AT1G60660.1	GRMZM2G325026_T02	0.355
483679	AT1G60670.1	GRMZM2G165778_T01	1
483679	AT1G60670.1	GRMZM2G153263_T02	0.861
483679	AT1G60670.1	GRMZM2G153263_T01	0.799
483679	AT1G60670.1	GRMZM2G153263_T03	0.736
483679	AT1G60670.1	GRMZM2G306741_T01	0.409
478055	AT1G60690.1	GRMZM2G020631_T01	1
478055	AT1G60710.1	GRMZM2G020631_T01	1
478385	AT1G60770.1	GRMZM2G350319_T02	1
478385	AT1G60770.1	GRMZM2G350319_T01	0.976
476267	AT1G60780.1	GRMZM2G436835_T02	1
476267	AT1G60780.1	GRMZM2G436835_T01	1
475906	AT1G60800.1	GRMZM2G010693_T01	1
475906	AT1G60800.1	GRMZM2G067675_T01	0.749
479143	AT1G60850.1	GRMZM2G025356_T01	1
477003	AT1G60930.1	GRMZM2G319573_T01	1
477003	AT1G60930.1	GRMZM2G319573_T03	0.615
477567	AT1G60940.1	GRMZM2G155593_T01	1
477567	AT1G60940.1	GRMZM2G130018_T01	0.475
477567	AT1G60940.1	GRMZM2G000278_T01	0.468
477567	AT1G60940.1	GRMZM2G000278_T04	0.468
477567	AT1G60940.1	GRMZM2G000278_T03	0.404
477567	AT1G60940.1	GRMZM2G130018_T03	0.333
483369	AT1G60950.1	GRMZM2G122327_T02	1
483369	AT1G60950.1	GRMZM2G122337_T01	1
483369	AT1G60950.1	GRMZM2G122327_T01	1
483369	AT1G60950.1	AC233894.1_FGT002	0.529
479453	AT1G60960.1	GRMZM2G064382_T01	1
479453	AT1G60960.1	GRMZM2G064382_T04	0.969
475425	AT1G61010.1	GRMZM2G083346_T02	0.787
475425	AT1G61010.1	GRMZM2G422649_T01	1
475425	AT1G61010.1	GRMZM2G083346_T01	0.358
477756	AT1G61040.1	GRMZM2G037378_T01	1
480667	AT1G61150.1	GRMZM2G096877_T01	1
477606	AT1G61210.1	GRMZM2G304073_T01	1
480244	AT1G61240.1	GRMZM2G131988_T03	1
480244	AT1G61240.1	GRMZM2G131988_T01	0.522
483376	AT1G61260.1	GRMZM2G008309_T01	1
483251	AT1G61280.1	GRMZM2G090105_T01	1
483251	AT1G61280.1	GRMZM2G090105_T02	1
480555	AT1G61350.1	GRMZM2G060029_T01	1
484437	AT1G61450.1	AC208341.4_FGT006	1
479082	AT1G61520.1	GRMZM2G010884_T01	1
478222	AT1G61560.1	GRMZM2G032219_T02	1
484157	AT1G61570.1	GRMZM2G058432_T01	1
476730	AT1G61580.1	GRMZM2G132968_T04	1
476730	AT1G61580.1	GRMZM2G324314_T04	1
476730	AT1G61580.1	GRMZM2G132968_T01	1
476730	AT1G61580.1	GRMZM2G135727_T01	1
476730	AT1G61580.1	GRMZM2G109677_T02	1
476730	AT1G61580.1	GRMZM2G324314_T03	1
476730	AT1G61580.1	GRMZM2G109677_T01	1
476730	AT1G61580.1	GRMZM2G132968_T06	1
476730	AT1G61580.1	GRMZM2G324314_T01	1
476730	AT1G61580.1	GRMZM2G135727_T02	1
476730	AT1G61580.1	GRMZM2G101244_T01	1
476730	AT1G61580.1	GRMZM2G101244_T02	1
476730	AT1G61580.1	GRMZM2G101244_T07	1
476730	AT1G61580.1	GRMZM2G109677_T03	0.43
478816	AT1G61620.1	GRMZM2G171232_T01	1
478816	AT1G61620.1	AC233939.1_FGT003	0.731
478816	AT1G61620.1	GRMZM2G021202_T01	0.692
478816	AT1G61620.1	GRMZM2G036060_T01	0.679
476429	AT1G61640.1	GRMZM2G087201_T01	1
483401	AT1G61660.1	GRMZM2G004732_T01	1
483697	AT1G61667.1	GRMZM2G173863_T02	1
483697	AT1G61667.1	GRMZM2G173863_T01	1
483697	AT1G61667.1	GRMZM2G144180_T01	0.79
483697	AT1G61667.1	GRMZM2G144180_T02	0.704
480935	AT1G61680.1	GRMZM2G046615_T01	1
480935	AT1G61680.1	GRMZM2G064406_T02	0.885
480935	AT1G61680.1	GRMZM2G064406_T01	0.88
476936	AT1G61690.1	GRMZM2G101523_T02	1
481201	AT1G61720.1	GRMZM2G097841_T01	1
481201	AT1G61720.1	GRMZM2G097854_T01	0.497
481201	AT1G61720.1	GRMZM2G431504_T01	0.34
484748	AT1G61730.1	GRMZM2G092409_T01	1
484748	AT1G61730.1	GRMZM2G134866_T02	1
484748	AT1G61730.1	GRMZM2G134866_T01	1
484748	AT1G61730.1	GRMZM2G423292_T01	0.316
480093	AT1G61740.1	GRMZM2G116670_T01	1
480093	AT1G61740.1	GRMZM2G116670_T02	0.627
482686	AT1G61770.1	GRMZM2G156033_T01	1
483220	AT1G61780.1	GRMZM2G142565_T01	1
483220	AT1G61780.1	GRMZM2G125141_T01	1
479892	AT1G61790.1	GRMZM2G149946_T03	1
479892	AT1G61790.1	GRMZM2G149946_T01	1
479892	AT1G61790.1	GRMZM2G149946_T02	0.671
477979	AT1G61800.1	GRMZM2G180720_T02	1
477979	AT1G61800.1	GRMZM2G180720_T01	1
477979	AT1G61800.1	GRMZM2G180720_T03	1
477979	AT1G61800.1	GRMZM2G180720_T04	1
477979	AT1G61800.1	GRMZM2G431314_T02	0.858
477979	AT1G61800.1	GRMZM2G431314_T01	0.858
478014	AT1G61810.1	GRMZM2G012236_T01	1
478014	AT1G61810.1	GRMZM2G356805_T01	0.441
478014	AT1G61820.1	GRMZM2G012236_T01	1
478014	AT1G61820.1	GRMZM2G356805_T01	0.441
475058	AT1G61850.1	GRMZM2G426556_T01	1
475058	AT1G61850.1	GRMZM2G451672_T03	0.456
475058	AT1G61850.1	GRMZM2G451672_T02	0.408
480573	AT1G61870.1	AC233851.1_FGT014	1
478822	AT1G61900.1	GRMZM2G090824_T02	1
478822	AT1G61900.1	GRMZM2G090824_T04	0.621
478822	AT1G61900.1	GRMZM2G090824_T03	0.61
478822	AT1G61900.1	GRMZM2G090824_T01	0.605
484551	AT1G61930.1	GRMZM2G449709_T01	1
484849	AT1G61990.1	GRMZM2G017355_T01	1
484849	AT1G62010.1	GRMZM2G017355_T01	1
474988	AT1G62020.1	GRMZM2G010054_T01	1
474988	AT1G62020.1	GRMZM2G149406_T01	0.878
485109	AT1G62030.1	GRMZM2G001454_T01	1
485109	AT1G62030.1	GRMZM2G001454_T02	1
482573	AT1G62040.1	GRMZM2G134613_T01	1
482573	AT1G62040.1	GRMZM2G134613_T03	1
482573	AT1G62040.1	GRMZM2G134613_T02	1
484849	AT1G62085.1	GRMZM2G017355_T01	1
484849	AT1G62150.1	GRMZM2G017355_T01	1
477155	AT1G62180.1	AC189750.4_FGT004	1
477155	AT1G62180.1	GRMZM2G087254_T01	0.445
481669	AT1G62250.1	GRMZM2G010034_T04	1
481669	AT1G62250.1	GRMZM2G010034_T01	1
481669	AT1G62250.1	GRMZM2G010034_T02	1
481669	AT1G62250.1	GRMZM2G010034_T03	1
481669	AT1G62250.1	GRMZM2G010034_T05	1
477694	AT1G62260.1	GRMZM2G094586_T01	1
480948	AT1G62300.1	GRMZM2G448605_T01	1
480948	AT1G62300.1	GRMZM2G366795_T01	0.438
480948	AT1G62300.1	GRMZM2G366795_T02	0.43
476787	AT1G62310.1	GRMZM2G417089_T01	1
476787	AT1G62310.1	GRMZM2G417089_T02	0.362
476916	AT1G62330.1	GRMZM2G054070_T02	1
476916	AT1G62330.1	GRMZM2G408703_T01	0.474
479407	AT1G62380.1	GRMZM2G007249_T02	1
479407	AT1G62380.1	GRMZM2G007249_T01	0.668
476527	AT1G62390.1	GRMZM2G013176_T02	1
476527	AT1G62390.1	GRMZM2G013176_T01	1
484446	AT1G62422.1	GRMZM2G065012_T01	1
477030	AT1G62430.1	GRMZM2G048006_T01	1
477030	AT1G62430.1	GRMZM2G048006_T04	1
477030	AT1G62430.1	GRMZM2G048006_T05	1
477030	AT1G62430.1	GRMZM2G452529_T01	0.87
477030	AT1G62430.1	GRMZM2G452529_T02	0.87
477030	AT1G62430.1	GRMZM2G048006_T03	0.561
477030	AT1G62430.1	GRMZM2G048006_T02	0.547
485139	AT1G62480.1	GRMZM2G080466_T03	1
485139	AT1G62480.1	GRMZM2G080466_T01	0.976
485139	AT1G62480.1	GRMZM2G181371_T01	0.332
483064	AT1G62520.1	GRMZM2G430392_T01	1
477977	AT1G62540.1	GRMZM2G089121_T02	1
477977	AT1G62570.1	GRMZM2G089121_T02	1
478639	AT1G62640.1	GRMZM2G022563_T01	1
476567	AT1G62660.1	GRMZM2G394450_T01	1
480511	AT1G62670.1	GRMZM2G416201_T01	1
480511	AT1G62670.1	GRMZM2G018974_T01	1
480511	AT1G62670.1	GRMZM2G431850_T01	0.95
480511	AT1G62670.1	GRMZM2G124602_T01	0.924
480511	AT1G62670.1	GRMZM2G416498_T01	0.914
480511	AT1G62670.1	GRMZM2G130684_T01	0.351
480511	AT1G62670.1	GRMZM2G453956_T01	0.351
480511	AT1G62680.1	GRMZM2G416201_T01	1
480511	AT1G62680.1	GRMZM2G018974_T01	1
480511	AT1G62680.1	GRMZM2G431850_T01	0.95
480511	AT1G62680.1	GRMZM2G124602_T01	0.924
480511	AT1G62680.1	GRMZM2G416498_T01	0.914
480511	AT1G62680.1	GRMZM2G130684_T01	0.351
480511	AT1G62680.1	GRMZM2G453956_T01	0.351
477211	AT1G62710.1	GRMZM2G062554_T01	1
477211	AT1G62710.1	GRMZM2G062554_T02	0.818
480092	AT1G62730.1	GRMZM2G011915_T01	1
480092	AT1G62730.1	GRMZM2G386051_T01	0.948
480092	AT1G62730.1	GRMZM2G011655_T01	0.536
480092	AT1G62730.1	GRMZM2G011655_T02	0.536
480092	AT1G62730.1	GRMZM2G137176_T01	0.506
475991	AT1G62740.1	GRMZM2G063850_T01	1
475991	AT1G62740.1	GRMZM2G070863_T01	1
475991	AT1G62740.1	GRMZM2G162688_T01	0.809
475250	AT1G62750.1	GRMZM2G123719_T01	1
484012	AT1G62770.1	GRMZM2G048430_T01	1
484012	AT1G62770.1	GRMZM2G116140_T01	1
481780	AT1G62780.1	GRMZM2G032266_T01	1
484620	AT1G62790.1	GRMZM2G089400_T01	1
484620	AT1G62790.1	GRMZM2G141858_T01	0.735
484620	AT1G62790.1	GRMZM2G141858_T02	0.608
482405	AT1G62820.1	GRMZM2G391364_T01	1
482405	AT1G62820.1	GRMZM2G324643_T01	0.836
482405	AT1G62820.1	GRMZM2G324643_T02	0.836
476088	AT1G62830.1	GRMZM2G059958_T01	1
483193	AT1G62880.1	GRMZM2G073023_T01	1
483193	AT1G62880.1	GRMZM2G073023_T02	1
480511	AT1G62910.1	GRMZM2G416201_T01	1
480511	AT1G62910.1	GRMZM2G018974_T01	1
480511	AT1G62910.1	GRMZM2G431850_T01	0.95
480511	AT1G62910.1	GRMZM2G124602_T01	0.924
480511	AT1G62910.1	GRMZM2G416498_T01	0.914
480511	AT1G62910.1	GRMZM2G130684_T01	0.351
480511	AT1G62910.1	GRMZM2G453956_T01	0.351
480511	AT1G62930.1	GRMZM2G416201_T01	1
480511	AT1G62930.1	GRMZM2G018974_T01	1
480511	AT1G62930.1	GRMZM2G431850_T01	0.95
480511	AT1G62930.1	GRMZM2G124602_T01	0.924
480511	AT1G62930.1	GRMZM2G416498_T01	0.914
480511	AT1G62930.1	GRMZM2G130684_T01	0.351
480511	AT1G62930.1	GRMZM2G453956_T01	0.351
476679	AT1G62940.1	GRMZM2G145179_T01	1
476679	AT1G62940.1	GRMZM2G014651_T01	1
475806	AT1G62950.1	GRMZM2G371137_T01	1
475806	AT1G62950.1	GRMZM2G172014_T02	0.706
483229	AT1G62970.1	GRMZM2G145152_T01	1
479630	AT1G62990.1	GRMZM2G159431_T01	1
478500	AT1G63000.1	GRMZM2G072911_T01	1
475609	AT1G63010.1	GRMZM2G134062_T01	1
475609	AT1G63010.1	GRMZM2G050329_T01	0.918
476870	AT1G63050.1	GRMZM2G481755_T02	1
476870	AT1G63050.1	GRMZM2G481755_T01	0.945
480511	AT1G63080.1	GRMZM2G416201_T01	1
480511	AT1G63080.1	GRMZM2G018974_T01	1
480511	AT1G63080.1	GRMZM2G431850_T01	0.95
480511	AT1G63080.1	GRMZM2G124602_T01	0.924
480511	AT1G63080.1	GRMZM2G416498_T01	0.914
480511	AT1G63080.1	GRMZM2G130684_T01	0.351
480511	AT1G63080.1	GRMZM2G453956_T01	0.351
479606	AT1G63100.1	AC234164.1_FGT004	1
477561	AT1G63110.1	GRMZM2G145699_T01	1
480511	AT1G63130.1	GRMZM2G416201_T01	1
480511	AT1G63130.1	GRMZM2G018974_T01	1
480511	AT1G63130.1	GRMZM2G431850_T01	0.95
480511	AT1G63130.1	GRMZM2G124602_T01	0.924
480511	AT1G63130.1	GRMZM2G416498_T01	0.914
480511	AT1G63130.1	GRMZM2G130684_T01	0.351
480511	AT1G63130.1	GRMZM2G453956_T01	0.351
480511	AT1G63150.1	GRMZM2G416201_T01	1
480511	AT1G63150.1	GRMZM2G018974_T01	1
480511	AT1G63150.1	GRMZM2G431850_T01	0.95
480511	AT1G63150.1	GRMZM2G124602_T01	0.924
480511	AT1G63150.1	GRMZM2G416498_T01	0.914
480511	AT1G63150.1	GRMZM2G130684_T01	0.351
480511	AT1G63150.1	GRMZM2G453956_T01	0.351
481019	AT1G63160.1	AC235534.1_FGT001	1
478704	AT1G63170.1	AC235534.1_FGT002	1
478092	AT1G63180.1	GRMZM2G052336_T01	1
478092	AT1G63180.1	GRMZM2G052336_T02	0.293
483060	AT1G63220.1	GRMZM2G099109_T01	1
483060	AT1G63220.1	GRMZM2G099109_T02	0.629
480034	AT1G63260.1	GRMZM2G129135_T01	1
480255	AT1G63290.1	GRMZM2G083102_T02	1
477818	AT1G63300.1	GRMZM2G086237_T01	1
485116	AT1G63310.1	GRMZM2G147659_T01	1
485116	AT1G63310.1	GRMZM2G401883_T01	0.836
480511	AT1G63400.1	GRMZM2G416201_T01	1
480511	AT1G63400.1	GRMZM2G018974_T01	1
480511	AT1G63400.1	GRMZM2G431850_T01	0.95
480511	AT1G63400.1	GRMZM2G124602_T01	0.924
480511	AT1G63400.1	GRMZM2G416498_T01	0.914
480511	AT1G63400.1	GRMZM2G130684_T01	0.351
480511	AT1G63400.1	GRMZM2G453956_T01	0.351
477133	AT1G63430.1	GRMZM2G119759_T02	1
477133	AT1G63430.1	GRMZM2G119759_T03	0.773
477133	AT1G63430.1	GRMZM2G119759_T01	0.752
477133	AT1G63430.1	GRMZM2G119759_T04	0.309
482388	AT1G63470.1	GRMZM2G164489_T02	1
482388	AT1G63470.1	GRMZM2G164489_T01	0.765
482388	AT1G63470.1	GRMZM2G123887_T01	0.74
482388	AT1G63470.1	GRMZM2G123887_T02	0.563
482388	AT1G63480.1	GRMZM2G164489_T02	1
482388	AT1G63480.1	GRMZM2G164489_T01	0.765
482388	AT1G63480.1	GRMZM2G123887_T01	0.74
482388	AT1G63480.1	GRMZM2G123887_T02	0.563
479903	AT1G63490.1	GRMZM2G466270_T01	1
476608	AT1G63500.1	GRMZM2G382104_T03	1
476608	AT1G63500.1	GRMZM2G382104_T02	1
476608	AT1G63500.1	GRMZM2G382104_T01	0.654
479695	AT1G63610.1	GRMZM2G140809_T01	1
475983	AT1G63640.1	GRMZM2G173666_T01	1
475983	AT1G63640.1	GRMZM2G173666_T02	0.703
475983	AT1G63640.1	GRMZM2G173666_T03	0.612
475983	AT1G63640.1	GRMZM2G335739_T01	0.505
481365	AT1G63650.1	GRMZM2G172795_T01	1
481365	AT1G63650.1	AF466202.2_FGT004	1
476005	AT1G63660.1	GRMZM2G136283_T01	1
476013	AT1G63680.1	GRMZM2G009070_T01	1
477434	AT1G63690.1	GRMZM2G165351_T02	1
477434	AT1G63690.1	GRMZM2G165351_T01	0.587
475881	AT1G63700.1	GRMZM2G093316_T02	1
475881	AT1G63700.1	GRMZM2G093316_T01	1
475881	AT1G63700.1	AC209208.3_FGT001	0.786
483518	AT1G63730.1	GRMZM2G002656_T01	1
475130	AT1G63770.1	GRMZM2G389233_T03	1
479345	AT1G63780.1	GRMZM2G066555_T02	1
479345	AT1G63780.1	GRMZM2G066555_T03	1
479345	AT1G63780.1	GRMZM2G066555_T01	1
480932	AT1G63800.1	GRMZM2G146374_T02	1
480932	AT1G63800.1	GRMZM2G146374_T01	1
480932	AT1G63800.1	GRMZM2G162874_T02	0.734
480932	AT1G63800.1	GRMZM2G150867_T03	0.422
480932	AT1G63800.1	GRMZM2G162874_T01	0.297
475442	AT1G63810.1	GRMZM2G036019_T02	1
475442	AT1G63810.1	GRMZM2G036019_T01	0.372
483893	AT1G63840.1	GRMZM2G318408_T01	1
483893	AT1G63840.1	GRMZM2G397684_T01	0.483
483893	AT1G63840.1	GRMZM2G044537_T01	0.321
483893	AT1G63840.1	GRMZM2G071277_T01	0.315
476816	AT1G63850.1	GRMZM2G162640_T01	1
483518	AT1G63880.1	GRMZM2G002656_T01	1
478311	AT1G63900.1	GRMZM2G048225_T01	1
476724	AT1G63940.1	GRMZM2G057709_T03	1
476724	AT1G63940.1	GRMZM2G057709_T02	1
481269	AT1G63970.1	AC209374.4_FGT002	1
481269	AT1G63970.1	GRMZM2G118827_T01	0.796
480306	AT1G63980.1	GRMZM2G089976_T01	1
480306	AT1G63980.1	GRMZM2G089976_T02	0.975
477877	AT1G64040.1	GRMZM2G016930_T03	1
477877	AT1G64040.1	GRMZM2G041822_T01	0.77
477877	AT1G64040.1	GRMZM2G016930_T02	0.664
477877	AT1G64040.1	GRMZM2G016930_T01	0.664
477877	AT1G64040.1	GRMZM2G041822_T02	0.566
484315	AT1G64050.1	GRMZM2G132653_T01	1
484315	AT1G64050.1	AC196971.3_FGT002	1
484315	AT1G64050.1	GRMZM2G132653_T02	0.724
484315	AT1G64050.1	GRMZM2G132653_T04	0.574
484315	AT1G64050.1	GRMZM2G039826_T01	0.439
475184	AT1G64060.1	GRMZM2G043435_T01	1
475184	AT1G64060.1	GRMZM2G043435_T02	0.839
483518	AT1G64070.1	GRMZM2G002656_T01	1
480511	AT1G64100.1	GRMZM2G416201_T01	1
480511	AT1G64100.1	GRMZM2G018974_T01	1
480511	AT1G64100.1	GRMZM2G431850_T01	0.95
480511	AT1G64100.1	GRMZM2G124602_T01	0.924
480511	AT1G64100.1	GRMZM2G416498_T01	0.914
480511	AT1G64100.1	GRMZM2G130684_T01	0.351
480511	AT1G64100.1	GRMZM2G453956_T01	0.351
481711	AT1G64180.1	GRMZM2G356034_T01	1
483168	AT1G64185.1	GRMZM2G464295_T01	1
483168	AT1G64185.1	GRMZM2G178558_T01	0.981
483168	AT1G64185.1	GRMZM2G017692_T01	0.962
480649	AT1G64200.1	GRMZM2G070360_T01	1
480649	AT1G64200.1	GRMZM2G030167_T01	1
484731	AT1G64220.1	GRMZM2G339503_T01	1
481242	AT1G64230.1	GRMZM2G102471_T01	1
481242	AT1G64230.1	GRMZM2G102471_T03	1
478780	AT1G64280.1	GRMZM2G077197_T01	1
478780	AT1G64280.1	GRMZM2G077197_T02	0.318
478250	AT1G64300.1	GRMZM2G091358_T01	1
478250	AT1G64300.1	GRMZM2G343428_T01	1
479873	AT1G64350.1	GRMZM2G057853_T01	1
482884	AT1G64355.1	GRMZM2G024071_T02	1
482884	AT1G64355.1	GRMZM2G024071_T03	0.867
483496	AT1G64380.1	GRMZM2G100982_T01	1
476273	AT1G64390.1	GRMZM2G143747_T01	1
476273	AT1G64390.1	GRMZM2G453565_T01	1
475674	AT1G64400.1	GRMZM2G152127_T01	1
477672	AT1G64440.1	GRMZM2G038598_T01	1
483022	AT1G64450.1	GRMZM2G150217_T01	1
482275	AT1G64500.1	GRMZM2G449160_T01	1
483267	AT1G64510.1	GRMZM2G118005_T01	1
479576	AT1G64520.1	GRMZM2G121452_T01	1
479576	AT1G64520.1	GRMZM2G073077_T02	0.793
476179	AT1G64530.1	GRMZM2G375675_T01	1
476179	AT1G64530.1	GRMZM2G475305_T01	0.795
475405	AT1G64550.1	GRMZM2G013890_T01	1
480511	AT1G64580.1	GRMZM2G416201_T01	1
480511	AT1G64580.1	GRMZM2G018974_T01	1
480511	AT1G64580.1	GRMZM2G431850_T01	0.95
480511	AT1G64580.1	GRMZM2G124602_T01	0.924
480511	AT1G64580.1	GRMZM2G416498_T01	0.914
480511	AT1G64580.1	GRMZM2G130684_T01	0.351
480511	AT1G64580.1	GRMZM2G453956_T01	0.351
479426	AT1G64590.1	GRMZM2G126199_T01	1
477551	AT1G64600.1	GRMZM2G179220_T01	1
482936	AT1G64620.1	GRMZM2G010290_T01	1
482936	AT1G64620.1	GRMZM2G171852_T01	0.299
482936	AT1G64620.1	GRMZM2G114998_T01	0.271
483821	AT1G64640.1	GRMZM2G077769_T01	1
476349	AT1G64650.1	GRMZM2G077669_T01	1
476349	AT1G64650.1	GRMZM2G064563_T02	0.921
476349	AT1G64650.1	GRMZM2G064563_T03	0.864
476349	AT1G64650.1	GRMZM2G067638_T01	0.464
476349	AT1G64650.1	GRMZM2G064563_T01	0.257
477661	AT1G64660.1	GRMZM2G450498_T01	1
477661	AT1G64660.1	GRMZM2G078097_T01	0.679
478755	AT1G64670.1	GRMZM2G030636_T01	1
480369	AT1G64680.1	GRMZM2G175989_T01	1
484243	AT1G64690.1	GRMZM2G392524_T01	1
478355	AT1G64710.1	GRMZM2G152981_T01	1
478355	AT1G64710.1	GRMZM2G152975_T01	1
478796	AT1G64720.1	GRMZM2G069773_T01	1
484486	AT1G64750.1	GRMZM2G040069_T03	1
484486	AT1G64750.1	GRMZM2G040069_T02	1
484486	AT1G64750.1	GRMZM2G040069_T01	1
480273	AT1G64770.1	GRMZM2G075958_T01	1
480273	AT1G64770.1	GRMZM2G034243_T01	0.793
483356	AT1G64850.1	GRMZM2G000397_T01	1
478609	AT1G64860.1	GRMZM2G543629_T01	1
478609	AT1G64860.1	GRMZM2G006736_T02	0.742
478609	AT1G64860.1	GRMZM2G006736_T01	0.742
478609	AT1G64860.1	GRMZM2G006736_T03	0.742
478319	AT1G64880.1	GRMZM2G114888_T02	1
478319	AT1G64880.1	GRMZM2G114888_T03	0.522
478319	AT1G64880.1	GRMZM2G114888_T01	0.522
478990	AT1G64890.1	GRMZM2G053921_T02	1
478990	AT1G64890.1	GRMZM2G053921_T01	1
478665	AT1G64900.1	GRMZM2G302074_T01	1
476704	AT1G64960.1	GRMZM2G051894_T01	1
479487	AT1G64970.1	GRMZM2G035213_T01	1
480540	AT1G64980.1	GRMZM2G316778_T01	1
479449	AT1G65010.1	GRMZM2G090500_T01	1
479449	AT1G65010.1	GRMZM2G128737_T01	0.772
480789	AT1G65020.1	GRMZM2G053079_T01	1
476636	AT1G65060.1	GRMZM2G054013_T03	1
476636	AT1G65060.1	GRMZM2G054013_T04	0.832
476716	AT1G65070.1	GRMZM2G348956_T01	1
476926	AT1G65220.1	GRMZM2G012416_T01	1
476926	AT1G65220.1	GRMZM2G012416_T04	1
476926	AT1G65220.1	GRMZM2G012416_T05	0.861
476926	AT1G65220.1	GRMZM2G408620_T01	0.832
476926	AT1G65220.1	GRMZM2G408620_T03	0.796
481185	AT1G65230.1	GRMZM2G166877_T01	1
479709	AT1G65260.1	GRMZM2G017077_T01	1
479709	AT1G65260.1	GRMZM2G024607_T01	0.885
481266	AT1G65270.1	GRMZM2G173317_T01	1
481266	AT1G65270.1	GRMZM2G173317_T02	0.345
477720	AT1G65280.1	GRMZM2G063972_T01	1
483749	AT1G65290.1	GRMZM2G181542_T01	1
484208	AT1G65295.1	GRMZM2G086940_T01	1
484208	AT1G65295.1	GRMZM2G086940_T02	0.651
484276	AT1G65330.1	GRMZM2G411477_T01	1
485041	AT1G65370.1	GRMZM2G042704_T05	1
485041	AT1G65370.1	GRMZM2G042704_T01	1
485041	AT1G65370.1	GRMZM2G042704_T03	1
485041	AT1G65370.1	GRMZM2G042704_T04	1
479605	AT1G65380.1	GRMZM2G104925_T01	1
479027	AT1G65410.1	GRMZM2G055318_T01	1
479027	AT1G65410.1	GRMZM2G055318_T03	1
475827	AT1G65430.1	GRMZM2G032840_T01	1
475827	AT1G65430.1	GRMZM2G006428_T01	0.922
475012	AT1G65440.1	GRMZM2G041697_T01	1
475012	AT1G65440.1	GRMZM2G041697_T02	0.997
478850	AT1G65470.1	GRMZM2G096458_T03	1
481605	AT1G65480.1	GRMZM2G373928_T02	1
481605	AT1G65480.1	GRMZM2G373928_T01	1
479004	AT1G65560.1	GRMZM2G026855_T03	1
479004	AT1G65560.1	GRMZM2G026855_T04	0.376
476466	AT1G65590.1	GRMZM2G121514_T01	1
482840	AT1G65620.1	GRMZM2G118250_T03	1
482840	AT1G65620.1	GRMZM2G118250_T05	1
482840	AT1G65620.1	GRMZM2G118250_T06	1
482840	AT1G65620.1	GRMZM2G118250_T04	1
482840	AT1G65620.1	GRMZM2G133806_T05	0.782
482840	AT1G65620.1	GRMZM2G133806_T04	0.782
482840	AT1G65620.1	GRMZM2G133806_T02	0.782
482840	AT1G65620.1	GRMZM2G133806_T01	0.776
482840	AT1G65620.1	GRMZM2G133806_T03	0.776
478615	AT1G65650.1	GRMZM2G108739_T02	1
478393	AT1G65660.1	GRMZM2G057026_T01	1
482870	AT1G65690.1	GRMZM2G093951_T01	1
482870	AT1G65690.1	GRMZM2G105987_T01	0.699
483578	AT1G65700.1	GRMZM2G320379_T01	1
484784	AT1G65720.1	GRMZM2G380668_T01	1
484784	AT1G65720.1	GRMZM2G341036_T01	0.765
475584	AT1G65730.1	GRMZM2G099390_T01	1
475584	AT1G65730.1	GRMZM2G368398_T01	0.438
475584	AT1G65730.1	GRMZM2G120922_T01	0.417
477925	AT1G65810.1	GRMZM2G322506_T01	1
482761	AT1G65820.1	GRMZM2G042040_T01	1
482761	AT1G65820.1	GRMZM2G042040_T02	0.444
477304	AT1G65840.1	GRMZM2G150248_T01	1
483518	AT1G65850.1	GRMZM2G002656_T01	1
479869	AT1G65910.1	GRMZM2G406204_T01	1
479869	AT1G65910.1	GRMZM2G174070_T01	0.596
476639	AT1G65920.1	GRMZM2G318527_T01	1
476473	AT1G65930.1	GRMZM2G033515_T01	1
476473	AT1G65930.1	GRMZM2G432128_T01	0.865
477800	AT1G65950.1	GRMZM2G040720_T05	1
477800	AT1G65950.1	GRMZM2G040720_T06	0.863
482118	AT1G66070.1	GRMZM2G144282_T01	1
482118	AT1G66070.1	GRMZM2G060567_T01	0.799
483623	AT1G66080.1	GRMZM2G100629_T01	1
477159	AT1G66120.1	GRMZM2G075417_T01	1
477159	AT1G66120.1	GRMZM2G092813_T01	0.744
475432	AT1G66150.1	GRMZM2G137788_T01	1
475432	AT1G66150.1	GRMZM2G158359_T01	0.824
476880	AT1G66200.1	GRMZM2G036464_T01	1
476880	AT1G66200.1	GRMZM2G386046_T01	0.843
476880	AT1G66200.1	GRMZM2G386046_T02	0.843
476785	AT1G66210.1	GRMZM2G073882_T01	1
476785	AT1G66210.1	GRMZM2G132032_T02	0.422
484027	AT1G66240.1	GRMZM2G094742_T01	1
482214	AT1G66260.1	GRMZM2G171921_T01	1
482214	AT1G66260.1	GRMZM2G171921_T02	1
482214	AT1G66260.1	GRMZM2G171921_T06	0.961
482214	AT1G66260.1	GRMZM2G171921_T04	0.666
482214	AT1G66260.1	GRMZM2G171921_T05	0.412
479348	AT1G66330.1	GRMZM2G062129_T01	1
